"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","296-96","ES-CHC077","Eli4","Eli5","Eli6","F3201","JUNP353","R26"
"group_2888","","hypothetical protein","3","3","1","1","3360","90","5","","950","950","950","","","HMFJPACF_03090","EPEFIPDD_03036","MPDNCGJB_03037","","",""
"rhaS_9","","HTH-type transcriptional activator RhaS","3","3","1","1","4255","90","4","","911","911","911","","","HMFJPACF_03091","EPEFIPDD_03037","MPDNCGJB_03038","","",""
"group_2890","","hypothetical protein","3","3","1","1","4256","90","3","","1355","1355","1355","","","HMFJPACF_03092","EPEFIPDD_03038","MPDNCGJB_03039","","",""
"group_2891","","hypothetical protein","3","3","1","1","4257","90","2","","845","845","845","","","HMFJPACF_03093","EPEFIPDD_03039","MPDNCGJB_03040","","",""
"flp_3","","Protein flp","3","3","1","1","4258","90","1","","1193","1193","1193","","","HMFJPACF_03094","EPEFIPDD_03040","MPDNCGJB_03041","","",""
"group_2893","","hypothetical protein","3","3","1","1","4226","91","3","","380","380","380","","","HMFJPACF_03122","EPEFIPDD_03068","MPDNCGJB_03069","","",""
"group_2895","","hypothetical protein","3","3","1","1","3370","118","3","","1601","1601","1601","","","HMFJPACF_03135","EPEFIPDD_03081","MPDNCGJB_03082","","",""
"group_2896","","hypothetical protein","3","3","1","1","3369","118","2","","350","350","350","","","HMFJPACF_03136","EPEFIPDD_03082","MPDNCGJB_03083","","",""
"group_2900","","IS3 family transposase ISElsp1","3","3","1","1","3376","132","2","","761","761","761","","","HMFJPACF_03169","EPEFIPDD_03115","MPDNCGJB_03116","","",""
"group_2908","","hypothetical protein","3","3","1","1","3970","32","5","","359","359","359","","","HMFJPACF_03307","EPEFIPDD_03251","MPDNCGJB_03252","","",""
"group_2919","","hypothetical protein","3","3","1","1","3393","100","2","","1082","1082","1082","","","HMFJPACF_03386","EPEFIPDD_03329","MPDNCGJB_03330","","",""
"group_2923","","hypothetical protein","3","3","1","1","3409","4","16","","581","581","581","","","HMFJPACF_03438","EPEFIPDD_03415","MPDNCGJB_03417","","",""
"ephA","","Epoxide hydrolase A","3","3","1","1","3408","4","15","","962","962","962","","","HMFJPACF_03439","EPEFIPDD_03416","MPDNCGJB_03418","","",""
"group_2934","","hypothetical protein","3","3","1","1","3606","22","7","","1610","1610","1610","","","HMFJPACF_03537","EPEFIPDD_03514","MPDNCGJB_03515","","",""
"group_2937","","hypothetical protein","3","3","1","1","3603","22","11","","191","191","191","","","HMFJPACF_03540","EPEFIPDD_03517","MPDNCGJB_03518","","",""
"group_2942","","hypothetical protein","3","3","1","1","3131","2","93","","104","104","104","","","HMFJPACF_03587","EPEFIPDD_03564","MPDNCGJB_03564","","",""
"group_2943","","hypothetical protein","3","3","1","1","3132","2","92","","551","551","551","","","HMFJPACF_03588","EPEFIPDD_03565","MPDNCGJB_03565","","",""
"group_2951","","hypothetical protein","3","3","1","1","3181","52","1","","1058","1058","1058","","","HMFJPACF_03620","EPEFIPDD_03597","MPDNCGJB_03598","","",""
"group_2953","yvdD","LOG family protein YvdD","3","3","1","1","3106","85","1","","593","593","593","","","HMFJPACF_03631","EPEFIPDD_03608","MPDNCGJB_03609","","",""
"group_2960","","hypothetical protein","3","3","1","1","3207","179","1","","341","341","341","","","HMFJPACF_03648","EPEFIPDD_03625","MPDNCGJB_03626","","",""
"group_2970","","hypothetical protein","3","3","1","1","4630","237","1","","1481","1481","1481","","","HMFJPACF_03813","EPEFIPDD_03789","MPDNCGJB_03790","","",""
"group_2973","","hypothetical protein","3","3","1","1","4648","19","11","","764","764","764","","","HMFJPACF_03824","EPEFIPDD_03800","MPDNCGJB_03801","","",""
"group_2976","","hypothetical protein","3","3","1","1","4662","25","13","","866","866","866","","","HMFJPACF_03839","EPEFIPDD_03815","MPDNCGJB_03816","","",""
"group_2977","","hypothetical protein","3","3","1","1","4661","25","12","","353","353","353","","","HMFJPACF_03840","EPEFIPDD_03816","MPDNCGJB_03817","","",""
"group_2978","","hypothetical protein","3","3","1","1","3073","25","9","","164","164","164","","","HMFJPACF_03841","EPEFIPDD_03817","MPDNCGJB_03818","","",""
"group_2981","","hypothetical protein","3","3","1","1","4806","1","495","","809","809","809","","","HMFJPACF_03865","EPEFIPDD_03841","MPDNCGJB_03842","","",""
"group_2982","","hypothetical protein","3","3","1","1","4805","1","496","","506","506","506","","","HMFJPACF_03866","EPEFIPDD_03842","MPDNCGJB_03843","","",""
"katB","","Catalase","3","3","1","1","4804","1","497","","1520","1520","1520","","","HMFJPACF_03867","EPEFIPDD_03843","MPDNCGJB_03844","","",""
"group_2984","","hypothetical protein","3","3","1","1","4803","1","498","","200","200","200","","","HMFJPACF_03868","EPEFIPDD_03844","MPDNCGJB_03845","","",""
"group_2985","","hypothetical protein","3","3","1","1","4802","1","499","","1646","1646","1646","","","HMFJPACF_03869","EPEFIPDD_03845","MPDNCGJB_03846","","",""
"group_2986","","hypothetical protein","3","3","1","1","4801","1","500","","113","113","113","","","HMFJPACF_03870","EPEFIPDD_03846","MPDNCGJB_03847","","",""
"group_2987","","hypothetical protein","3","3","1","1","4798","1","503","","218","218","218","","","HMFJPACF_03873","EPEFIPDD_03849","MPDNCGJB_03850","","",""
"group_2988","","hypothetical protein","3","3","1","1","4797","1","504","","872","872","872","","","HMFJPACF_03874","EPEFIPDD_03850","MPDNCGJB_03851","","",""
"bvgA_2","","Virulence factors putative positive transcription regulator BvgA","3","3","1","1","4796","1","505","","515","515","515","","","HMFJPACF_03875","EPEFIPDD_03851","MPDNCGJB_03852","","",""
"group_2990","dnaG_2","DNA primase","3","3","1","1","4795","1","506","","1154","1154","1154","","","HMFJPACF_03876","EPEFIPDD_03852","MPDNCGJB_03853","","",""
"group_2991","","hypothetical protein","3","3","1","1","4794","1","507","","686","686","686","","","HMFJPACF_03877","EPEFIPDD_03853","MPDNCGJB_03854","","",""
"group_2992","","hypothetical protein","3","3","1","1","4793","1","508","","302","302","302","","","HMFJPACF_03878","EPEFIPDD_03854","MPDNCGJB_03855","","",""
"group_2993","","hypothetical protein","3","3","1","1","4792","1","509","","1097","1097","1097","","","HMFJPACF_03879","EPEFIPDD_03855","MPDNCGJB_03856","","",""
"group_2994","","hypothetical protein","3","3","1","1","4791","1","510","","491","491","491","","","HMFJPACF_03880","EPEFIPDD_03856","MPDNCGJB_03857","","",""
"rutD_2","","Putative carbamate hydrolase RutD","3","3","1","1","4790","1","511","","965","965","965","","","HMFJPACF_03881","EPEFIPDD_03857","MPDNCGJB_03858","","",""
"ssrB_2","","Response regulator SsrB","3","3","1","1","4789","1","512","","605","605","605","","","HMFJPACF_03882","EPEFIPDD_03858","MPDNCGJB_03859","","",""
"group_2997","","hypothetical protein","3","3","1","1","4788","1","513","","683","683","683","","","HMFJPACF_03883","EPEFIPDD_03859","MPDNCGJB_03860","","",""
"group_2998","","hypothetical protein","3","3","1","1","4787","1","514","","125","125","125","","","HMFJPACF_03884","EPEFIPDD_03860","MPDNCGJB_03861","","",""
"group_2999","","hypothetical protein","3","3","1","1","4815","1","517","","281","281","281","","","HMFJPACF_03886","EPEFIPDD_03863","MPDNCGJB_03864","","",""
"group_3000","","hypothetical protein","3","3","1","1","4816","1","518","","143","143","143","","","HMFJPACF_03887","EPEFIPDD_03864","MPDNCGJB_03865","","",""
"group_3001","","hypothetical protein","3","3","1","1","4817","1","519","","230","230","230","","","HMFJPACF_03888","EPEFIPDD_03865","MPDNCGJB_03866","","",""
"group_3002","","hypothetical protein","3","3","1","1","4818","1","520","","446","446","446","","","HMFJPACF_03889","EPEFIPDD_03866","MPDNCGJB_03867","","",""
"group_3003","","hypothetical protein","3","3","1","1","4820","1","522","","224","224","224","","","HMFJPACF_03891","EPEFIPDD_03868","MPDNCGJB_03869","","",""
"group_3004","","hypothetical protein","3","3","1","1","4822","1","524","","362","362","362","","","HMFJPACF_03893","EPEFIPDD_03870","MPDNCGJB_03871","","",""
"group_3005","","hypothetical protein","3","3","1","1","4823","1","525","","380","380","380","","","HMFJPACF_03894","EPEFIPDD_03871","MPDNCGJB_03872","","",""
"group_3006","","hypothetical protein","3","3","1","1","4824","1","526","","434","434","434","","","HMFJPACF_03895","EPEFIPDD_03872","MPDNCGJB_03873","","",""
"group_3007","","hypothetical protein","3","3","1","1","4825","1","527","","2921","2921","2921","","","HMFJPACF_03896","EPEFIPDD_03873","MPDNCGJB_03874","","",""
"group_3008","","hypothetical protein","3","3","1","1","4826","1","528","","1799","1799","1799","","","HMFJPACF_03897","EPEFIPDD_03874","MPDNCGJB_03875","","",""
"recB_3","","RecBCD enzyme subunit RecB","3","3","1","1","4827","1","529","","2069","2069","2069","","","HMFJPACF_03898","EPEFIPDD_03875","MPDNCGJB_03876","","",""
"group_3010","","hypothetical protein","3","3","1","1","4829","1","531","","2141","2141","2141","","","HMFJPACF_03900","EPEFIPDD_03877","MPDNCGJB_03878","","",""
"group_3011","","hypothetical protein","3","3","1","1","4830","1","532","","230","230","230","","","HMFJPACF_03901","EPEFIPDD_03878","MPDNCGJB_03879","","",""
"group_3012","","hypothetical protein","3","3","1","1","4831","1","533","","308","308","308","","","HMFJPACF_03902","EPEFIPDD_03879","MPDNCGJB_03880","","",""
"group_3013","","hypothetical protein","3","3","1","1","4832","1","534","","428","428","428","","","HMFJPACF_03903","EPEFIPDD_03880","MPDNCGJB_03881","","",""
"group_3014","","hypothetical protein","3","3","1","1","4833","1","535","","389","389","389","","","HMFJPACF_03904","EPEFIPDD_03881","MPDNCGJB_03882","","",""
"group_3015","","hypothetical protein","3","3","1","1","4834","1","536","","665","665","665","","","HMFJPACF_03905","EPEFIPDD_03882","MPDNCGJB_03883","","",""
"group_3016","","hypothetical protein","3","3","1","1","4835","1","537","","359","359","359","","","HMFJPACF_03906","EPEFIPDD_03883","MPDNCGJB_03884","","",""
"xerC_8","","Tyrosine recombinase XerC","3","3","1","1","4836","1","538","","1265","1265","1265","","","HMFJPACF_03907","EPEFIPDD_03884","MPDNCGJB_03885","","",""
"group_3018","","hypothetical protein","3","3","1","1","4837","1","539","","3821","3821","3821","","","HMFJPACF_03908","EPEFIPDD_03885","MPDNCGJB_03886","","",""
"cirA_2","","Colicin I receptor","3","3","1","1","4976","285","1","","1910","1910","1910","","","HMFJPACF_03955","EPEFIPDD_03932","MPDNCGJB_03933","","",""
"group_3023","","hypothetical protein","3","3","1","1","4998","140","1","","449","449","449","","","HMFJPACF_03973","EPEFIPDD_03950","MPDNCGJB_03951","","",""
"group_3024","","hypothetical protein","3","3","1","1","4997","140","2","","1169","1169","1169","","","HMFJPACF_03974","EPEFIPDD_03951","MPDNCGJB_03952","","",""
"group_3085","","hypothetical protein","3","3","1","1","2848","81","2","","1670","1682","1674","NLLKMJFC_00701","HDAOFKCF_00702","","","","PEKAAFEB_00231","",""
"group_3371","","hypothetical protein","3","3","1","1","5708","666","1","","122","122","122","","","","","","PEKAAFEB_01480","IEBEDNFC_01846","OGHJCHFL_02245"
"yflN_1","","putative metallo-hydrolase YflN","3","3","1","1","840","6","80","","683","683","683","","","HMFJPACF_00691","EPEFIPDD_00692","MPDNCGJB_00695","","",""
"group_3438","","hypothetical protein","3","3","1","1","1468","353","2","","197","197","197","","","","","","PEKAAFEB_02436","IEBEDNFC_02941","OGHJCHFL_03192"
"group_35","","hypothetical protein","3","3","1","1","3090","177","1","","188","188","188","","","HMFJPACF_03778","EPEFIPDD_03754","MPDNCGJB_03755","","",""
"group_3571","","hypothetical protein","3","3","1","1","4263","341","2","","95","95","95","","","","","","PEKAAFEB_02714","IEBEDNFC_03098","OGHJCHFL_03439"
"group_3790","","hypothetical protein","3","3","1","1","6476","382","1","","2399","2414","2404","NLLKMJFC_01147","HDAOFKCF_01149","","","","","IEBEDNFC_01084",""
"group_3791","","hypothetical protein","3","3","1","1","6505","330","5","","1277","1280","1278","NLLKMJFC_01158","HDAOFKCF_01160","","","","","IEBEDNFC_01095",""
"group_395","","hypothetical protein","3","3","1","1","3274","190","1","","401","401","401","","","HMFJPACF_03704","EPEFIPDD_03680","MPDNCGJB_03681","","",""
"group_397","","hypothetical protein","3","3","1","1","3098","398","2","","650","881","727","NLLKMJFC_03676","HDAOFKCF_03732","","","","PEKAAFEB_03357","",""
"group_420","","hypothetical protein","3","3","1","1","781","8","61","","287","533","451","","","HMFJPACF_00728","EPEFIPDD_00729","MPDNCGJB_00733","","",""
"group_423","","hypothetical protein","3","3","1","1","944","86","1","","335","335","335","","","HMFJPACF_00811","EPEFIPDD_00813","MPDNCGJB_00817","","",""
"group_437","","hypothetical protein","3","3","1","1","1758","14","31","","146","146","146","","","HMFJPACF_02718","EPEFIPDD_02663","MPDNCGJB_02664","","",""
"group_4379","","hypothetical protein","3","3","1","1","5611","1","5","","2639","2654","2644","NLLKMJFC_00510","HDAOFKCF_00511","","","","","","OGHJCHFL_00965"
"group_438","","hypothetical protein","3","3","1","1","4819","1","521","","1745","1745","1745","","","HMFJPACF_03890","EPEFIPDD_03867","MPDNCGJB_03868","","",""
"group_4380","","hypothetical protein","3","3","1","1","5599","1","17","","329","332","330","NLLKMJFC_00522","HDAOFKCF_00523","","","","","","OGHJCHFL_00977"
"group_439","","hypothetical protein","3","3","1","1","1774","14","15","","809","809","809","","","HMFJPACF_02734","EPEFIPDD_02679","MPDNCGJB_02680","","",""
"group_442","","hypothetical protein","3","3","1","1","3400","84","1","","1172","1691","1345","","","HMFJPACF_03397","EPEFIPDD_03340","MPDNCGJB_03341","","",""
"group_450","","hypothetical protein","3","3","1","1","3060","143","1","","311","311","311","","","HMFJPACF_03952","EPEFIPDD_03929","MPDNCGJB_03930","","",""
"group_456","","hypothetical protein","3","3","1","1","5010","404","2","","236","572","460","NLLKMJFC_00005","HDAOFKCF_00005","","","","","IEBEDNFC_00005",""
"group_4603","","hypothetical protein","3","3","1","1","1241","388","2","","254","257","255","NLLKMJFC_02242","HDAOFKCF_02244","","","","","","OGHJCHFL_02679"
"group_474","","hypothetical protein","3","3","1","1","5166","342","5","","203","212","209","NLLKMJFC_00155","HDAOFKCF_00156","","","","","","OGHJCHFL_00603"
"group_517","","hypothetical protein","3","3","1","1","2991","345","3","","560","560","560","NLLKMJFC_00372","HDAOFKCF_00373","","","","","","OGHJCHFL_00821"
"group_524","","hypothetical protein","3","3","1","1","2985","440","1","","356","356","356","NLLKMJFC_00439","HDAOFKCF_00440","","","","","IEBEDNFC_00414",""
"group_5429","","tRNA-Phe(gaa)","3","3","1","1","447","12","26","","73","73","73","","","HMFJPACF_00973","EPEFIPDD_00990","MPDNCGJB_00994","","",""
"group_556","dnaJ_2","Chaperone protein DnaJ","3","3","1","1","5658","1","223","","2588","3077","2751","NLLKMJFC_00575","HDAOFKCF_00576","","","","","","OGHJCHFL_01028"
"group_558","","hypothetical protein","3","3","1","1","5665","1","216","","332","332","332","NLLKMJFC_00582","HDAOFKCF_00583","","","","","","OGHJCHFL_01035"
"group_560","","hypothetical protein","3","3","1","1","5675","1","206","","1214","1214","1214","NLLKMJFC_00592","HDAOFKCF_00593","","","","","","OGHJCHFL_01045"
"group_562","","hypothetical protein","3","3","1","1","5623","1","188","","1625","1625","1625","NLLKMJFC_00595","HDAOFKCF_00596","","","","","","OGHJCHFL_01048"
"group_563","","hypothetical protein","3","3","1","1","5621","1","186","","1229","1229","1229","NLLKMJFC_00597","HDAOFKCF_00598","","","","","","OGHJCHFL_01050"
"group_565","","hypothetical protein","3","3","1","1","5620","1","185","","260","260","260","NLLKMJFC_00598","HDAOFKCF_00599","","","","","","OGHJCHFL_01051"
"group_598","","hypothetical protein","3","3","1","1","808","331","11","","281","281","281","NLLKMJFC_00786","HDAOFKCF_00787","","","","","","OGHJCHFL_01262"
"group_6003","","tRNA-Asp(gtc)","3","3","1","1","3411","4","13","","74","74","74","","","HMFJPACF_03435","EPEFIPDD_03412","MPDNCGJB_03414","","",""
"group_6004","","tRNA-Asp(gtc)","3","3","1","1","3412","4","14","","74","74","74","","","HMFJPACF_03436","EPEFIPDD_03413","MPDNCGJB_03415","","",""
"group_6006","","tRNA-Asp(gtc)","3","3","1","1","3835","4","18","","74","74","74","","HDAOFKCF_03326","","","","PEKAAFEB_03052","","OGHJCHFL_03780"
"group_6057","","IS982 family transposase ISRa1","3","3","1","1","749","8","28","","878","878","878","","","HMFJPACF_00760","EPEFIPDD_00761","MPDNCGJB_00766","","",""
"group_6058","","IS982 family transposase ISRa1","3","3","1","1","926","56","5","","878","878","878","","","HMFJPACF_00790","EPEFIPDD_00792","MPDNCGJB_00796","","",""
"group_6059","","IS982 family transposase ISRa1","3","3","1","1","1143","175","1","","878","878","878","","","HMFJPACF_02054","EPEFIPDD_01999","MPDNCGJB_02001","","",""
"group_6060","","IS982 family transposase ISRa1","3","3","1","1","3359","208","1","","878","878","878","","","HMFJPACF_03084","EPEFIPDD_03030","MPDNCGJB_03031","","",""
"group_609","rhaS_5","HTH-type transcriptional activator RhaS","3","3","1","1","726","343","11","","308","845","487","NLLKMJFC_00821","HDAOFKCF_00823","","","","","","OGHJCHFL_01290"
"group_618","","hypothetical protein","3","3","1","1","980","437","1","","1298","1298","1298","NLLKMJFC_00847","HDAOFKCF_00849","","","","","","OGHJCHFL_01316"
"group_6591","","hypothetical protein","3","3","1","1","3375","132","1","","398","398","398","","","HMFJPACF_03168","EPEFIPDD_03114","MPDNCGJB_03115","","",""
